Epoch,Loss,Cost,Advantage,Time
0,-7.83220911026001,-13.020992279052734,0.1348511278629303,1.3805999755859375
1,16.844934463500977,-12.53400707244873,-0.46156805753707886,2.7514421939849854
2,44.32919692993164,-11.625633239746094,-1.1603503227233887,3.932955026626587
3,65.01564025878906,-11.299327850341797,-1.8241181373596191,5.191097974777222
4,73.52090454101562,-10.710285186767578,-2.1617884635925293,6.36047101020813
5,73.27165222167969,-10.35761833190918,-2.268451690673828,7.688558101654053
6,84.43013000488281,-9.99156379699707,-2.8456273078918457,8.878798007965088
7,84.97693634033203,-9.766511917114258,-3.083479881286621,10.086015939712524
8,82.849365234375,-9.497055053710938,-3.236377716064453,11.434978008270264
9,85.35972595214844,-9.353330612182617,-3.513359308242798,12.629823923110962
10,82.31588745117188,-9.146139144897461,-3.5751585960388184,13.9064621925354
11,84.97126770019531,-8.987213134765625,-3.8562495708465576,15.074042081832886
12,84.6799087524414,-8.820743560791016,-4.014067649841309,16.215210914611816
13,76.7788314819336,-8.799473762512207,-3.744664192199707,17.516757011413574
14,77.88105773925781,-8.632659912109375,-3.965817451477051,18.697622060775757
15,78.13872528076172,-8.810562133789062,-3.953810691833496,19.94761323928833
16,72.38587951660156,-8.530000686645508,-3.7963669300079346,21.064321041107178
17,70.8525390625,-8.525655746459961,-3.7507333755493164,22.14341115951538
18,65.34838104248047,-8.4478120803833,-3.5329320430755615,23.352105140686035
19,63.61076354980469,-8.428171157836914,-3.5213983058929443,24.420950889587402
20,59.1822509765625,-8.389837265014648,-3.2366349697113037,25.560325145721436
21,55.500885009765625,-8.556732177734375,-3.1723294258117676,26.628687143325806
22,51.204498291015625,-8.469046592712402,-2.8996949195861816,27.796263217926025
23,54.083316802978516,-8.449592590332031,-3.0235376358032227,28.862825870513916
24,42.43889617919922,-8.475629806518555,-2.411087989807129,29.904948949813843
25,40.133235931396484,-8.448957443237305,-2.33372163772583,31.044052124023438
26,34.3265380859375,-8.419488906860352,-2.01100492477417,32.073935985565186
27,29.054706573486328,-8.508975982666016,-1.6994686126708984,33.21036100387573
28,27.646595001220703,-8.397859573364258,-1.6543606519699097,34.287034034729004
29,28.32509994506836,-8.351831436157227,-1.6437835693359375,35.30067014694214
30,19.356842041015625,-8.229185104370117,-1.2108163833618164,36.44304823875427
31,21.523441314697266,-8.20193862915039,-1.3045388460159302,37.4922890663147
32,21.453187942504883,-8.160894393920898,-1.2929987907409668,38.59695601463318
33,22.051666259765625,-8.255170822143555,-1.3526854515075684,39.64113903045654
34,22.989803314208984,-8.14283561706543,-1.401303768157959,40.712937116622925
35,6.906525611877441,-8.269084930419922,-0.4572920799255371,41.72268795967102
36,6.322251319885254,-8.234457015991211,-0.4015910029411316,42.73113703727722
37,8.594234466552734,-8.16484260559082,-0.5200641751289368,43.813101053237915
38,8.444416999816895,-8.170061111450195,-0.5212080478668213,44.8481330871582
39,6.745273113250732,-8.064558029174805,-0.45501038432121277,45.94420003890991
40,2.4078760147094727,-8.10186767578125,-0.17284950613975525,46.967496156692505
41,3.2119956016540527,-8.170560836791992,-0.22004784643650055,47.99633598327637
42,3.2036774158477783,-8.174544334411621,-0.2412910759449005,49.11243796348572
43,1.2966217994689941,-8.084297180175781,-0.12220753729343414,50.14656090736389
44,2.634246587753296,-7.959027290344238,-0.18016822636127472,51.237695932388306
45,1.1383628845214844,-8.063019752502441,-0.11215226352214813,52.25438404083252
46,2.0225818157196045,-8.007732391357422,-0.1584295630455017,53.2387011051178
47,2.559774398803711,-8.088842391967773,-0.1814499944448471,54.32076907157898
48,3.2731833457946777,-8.008150100708008,-0.23619313538074493,55.37616991996765
49,2.8091495037078857,-8.050925254821777,-0.20666396617889404,56.49380612373352
50,1.0955684185028076,-8.131092071533203,-0.10319443047046661,57.4870970249176
51,3.0294389724731445,-8.098981857299805,-0.20382532477378845,58.49424910545349
52,1.681801199913025,-8.191242218017578,-0.14683979749679565,59.58502507209778
53,2.2518701553344727,-8.066280364990234,-0.17822673916816711,60.57485604286194
54,3.559161424636841,-7.926680564880371,-0.24626700580120087,61.616679191589355
55,0.6762650609016418,-7.968107223510742,-0.06849382072687149,62.60410523414612
56,-1.3351792097091675,-8.047645568847656,0.03424423187971115,63.732393980026245
57,-0.18193835020065308,-7.920588493347168,-0.015206441283226013,64.74633526802063
58,0.17920833826065063,-8.004823684692383,-0.0362381748855114,65.77349591255188
59,0.1912352740764618,-7.885639190673828,-0.05800421163439751,66.95256304740906
60,0.8369089365005493,-8.034467697143555,-0.07454057037830353,67.98412895202637
61,-0.3881990909576416,-8.025907516479492,-6.940588355064392e-05,69.08885908126831
62,0.794184148311615,-7.939499855041504,-0.07895974814891815,70.08345103263855
63,-0.6754326224327087,-7.859391212463379,-0.011831006035208702,71.08844304084778
