Epoch,Loss,Cost,Advantage,Time
0,5.415650367736816,-14.996847152709961,-0.15539956092834473,1.043172836303711
1,-46.481468200683594,-15.576251983642578,0.8687331676483154,2.106861114501953
2,-22.923011779785156,-15.441258430480957,0.4137405753135681,3.258172035217285
3,-8.408891677856445,-15.272510528564453,0.1350613832473755,4.328476905822754
4,-1.3182659149169922,-14.85146713256836,0.027820736169815063,5.389277935028076
5,10.79258918762207,-14.342456817626953,-0.271468847990036,6.437357187271118
6,30.391908645629883,-14.644834518432617,-0.7442381381988525,7.557811975479126
7,17.517763137817383,-14.454349517822266,-0.4361448287963867,8.6126070022583
8,25.04178237915039,-14.137798309326172,-0.6212742924690247,9.649809837341309
9,27.921955108642578,-14.034204483032227,-0.7451000213623047,10.662095785140991
10,31.68966293334961,-14.302658081054688,-0.8628488779067993,11.670345067977905
11,46.445980072021484,-14.20346450805664,-1.202156662940979,12.770288944244385
12,51.98509979248047,-14.026815414428711,-1.3797886371612549,13.74436616897583
13,33.05279541015625,-14.124116897583008,-0.8935003876686096,14.625632047653198
14,47.70389175415039,-14.062734603881836,-1.2634180784225464,15.529326915740967
15,44.451263427734375,-13.765849113464355,-1.206049919128418,16.442718029022217
16,47.15509796142578,-13.672972679138184,-1.266843318939209,17.412959098815918
17,46.51236343383789,-13.606152534484863,-1.3161365985870361,18.31747603416443
18,41.13578796386719,-13.800241470336914,-1.1790800094604492,19.167486906051636
19,50.769073486328125,-13.640384674072266,-1.4576256275177002,20.005929946899414
20,50.33503723144531,-13.537004470825195,-1.4623522758483887,20.867872953414917
21,62.906463623046875,-13.287728309631348,-1.8770935535430908,21.771291971206665
22,56.56190490722656,-13.160991668701172,-1.703637719154358,22.619964838027954
23,61.45771026611328,-13.013673782348633,-1.886815071105957,23.415547847747803
24,66.87062072753906,-12.618144989013672,-2.0717878341674805,24.188783884048462
25,53.411495208740234,-12.89017391204834,-1.7531285285949707,24.93820285797119
26,65.12097930908203,-12.379596710205078,-2.2148494720458984,25.75848698616028
27,43.79841613769531,-12.608403205871582,-1.563000202178955,26.497697114944458
28,57.783447265625,-12.279975891113281,-2.0406501293182373,27.24405312538147
29,58.81071472167969,-11.701114654541016,-2.3129451274871826,27.98228621482849
30,60.06781768798828,-11.987613677978516,-2.370022773742676,28.706471920013428
31,47.51823806762695,-12.296548843383789,-1.8635698556900024,29.520964860916138
32,52.91594314575195,-11.78817367553711,-2.1447739601135254,30.23129391670227
33,33.38068389892578,-12.012955665588379,-1.434584140777588,30.91963791847229
34,47.65601348876953,-11.784838676452637,-2.03190541267395,31.61632800102234
35,43.452613830566406,-11.428744316101074,-1.894959568977356,32.29790902137756
36,43.77475357055664,-11.222339630126953,-1.882753610610962,33.024868965148926
37,37.86693572998047,-11.37439250946045,-1.6564464569091797,33.66605281829834
38,34.08928680419922,-11.526918411254883,-1.5481822490692139,34.31768989562988
39,38.63957214355469,-11.414422035217285,-1.7413713932037354,34.99674916267395
40,42.07572555541992,-11.135448455810547,-1.896857500076294,35.72760605812073
41,35.4619255065918,-11.701709747314453,-1.642089605331421,36.362062215805054
42,37.60224533081055,-11.502373695373535,-1.7659552097320557,37.021998167037964
43,41.37387466430664,-11.171149253845215,-1.8388590812683105,37.66520595550537
44,40.510589599609375,-11.60610580444336,-1.933577299118042,38.31411790847778
45,39.06159210205078,-11.205986976623535,-1.8810395002365112,39.026450872421265
46,39.03266525268555,-11.34926700592041,-1.8951709270477295,39.67031002044678
47,3.127218008041382,-11.102075576782227,-0.1471666693687439,40.3207049369812
48,6.243710517883301,-10.958781242370605,-0.3859412372112274,40.943228006362915
49,5.249209403991699,-11.06214714050293,-0.2988832890987396,41.58401894569397
50,0.5762088298797607,-11.20578384399414,-0.1023474931716919,42.328885078430176
51,3.203430414199829,-10.927177429199219,-0.21160298585891724,42.962323904037476
52,0.19676798582077026,-10.946430206298828,-0.06741262972354889,43.57574200630188
53,-0.7228051424026489,-10.796384811401367,-0.0036521069705486298,44.224812030792236
54,-2.4296936988830566,-10.883584976196289,0.02577686682343483,44.83639979362488
55,1.1615880727767944,-10.618856430053711,-0.12024765461683273,45.56945991516113
56,-2.7919392585754395,-10.695690155029297,0.14387938380241394,46.17688202857971
57,-4.624884605407715,-10.57496452331543,0.1158931627869606,46.80027198791504
58,1.508288860321045,-10.515275001525879,-0.12262387573719025,47.42276883125305
59,-3.8102331161499023,-10.850922584533691,0.0483400896191597,48.059844970703125
60,4.61674690246582,-10.518884658813477,-0.2890712320804596,48.73395395278931
61,-0.3327364921569824,-10.601119995117188,-0.05161653459072113,49.3602991104126
62,-1.9561210870742798,-10.577747344970703,0.033372338861227036,49.96582889556885
63,5.120062351226807,-10.412149429321289,-0.32457369565963745,50.57816696166992
64,-1.7310218811035156,-10.784296035766602,0.03646096587181091,51.20753788948059
65,-1.0450897216796875,-10.740528106689453,-0.0014332085847854614,51.91066098213196
66,3.572901964187622,-10.388957977294922,-0.2179078310728073,52.536903858184814
67,-0.19166052341461182,-10.485255241394043,-0.0601167231798172,53.135577917099
68,7.667929649353027,-10.376933097839355,-0.4145646393299103,53.73448610305786
69,-2.469447374343872,-10.475214004516602,0.05284643918275833,54.3606059551239
70,-5.219305992126465,-10.780237197875977,0.16325797140598297,55.06299710273743
71,-8.489571571350098,-11.158622741699219,0.37823396921157837,55.70969605445862
72,1.5578405857086182,-10.82931900024414,-0.13517363369464874,56.30741095542908
73,-1.688446044921875,-10.931432723999023,0.006398648023605347,56.91795611381531
74,-5.3679962158203125,-10.68967342376709,0.20988021790981293,57.514753103256226
75,-1.0915634632110596,-10.745821952819824,0.051535751670598984,58.197380781173706
76,4.388060569763184,-10.457572937011719,-0.2812434732913971,58.78373098373413
77,-2.2459120750427246,-10.683074951171875,0.07154880464076996,59.3779981136322
78,2.513692617416382,-10.43387508392334,-0.17531095445156097,60.00061893463135
79,-13.606392860412598,-11.167566299438477,0.6250702142715454,60.6967089176178
80,-3.798436164855957,-10.495817184448242,0.16741016507148743,61.34069895744324
81,-0.4030935764312744,-10.755903244018555,-0.056507036089897156,61.9830961227417
82,-1.6850202083587646,-10.638723373413086,0.03335132077336311,62.56550979614258
83,-4.54864501953125,-10.549203872680664,0.21164458990097046,63.13142514228821
84,2.806612014770508,-10.318504333496094,-0.15539315342903137,63.807459115982056
85,-1.0815306901931763,-10.637540817260742,0.003194127231836319,64.43276810646057
86,-1.1163620948791504,-10.418190002441406,0.07784153521060944,65.03977084159851
87,4.004582405090332,-10.59220027923584,-0.18002741038799286,65.64053392410278
88,2.6796631813049316,-10.380997657775879,-0.19064471125602722,66.26299691200256
89,2.8460166454315186,-10.639032363891602,-0.23724420368671417,66.96338701248169
90,-3.354153633117676,-10.603324890136719,0.08849596232175827,67.58931398391724
91,-4.31339693069458,-10.826892852783203,0.1621880978345871,68.19306802749634
92,-2.407046318054199,-10.554852485656738,0.04319632798433304,68.79765295982361
93,-2.0986764430999756,-10.56474494934082,0.03602868318557739,69.41957187652588
94,-2.2075448036193848,-10.502063751220703,0.0385034903883934,70.12938022613525
95,-2.4076919555664062,-10.355352401733398,0.06407260149717331,70.72925686836243
96,4.220589637756348,-10.285162925720215,-0.33864662051200867,71.33810210227966
97,-0.9283116459846497,-10.446626663208008,-0.01567276567220688,71.9672441482544
98,3.506824254989624,-10.36679458618164,-0.2643214762210846,72.580482006073
99,0.477917343378067,-10.484642028808594,-0.06268370896577835,73.28224301338196
100,-4.136996269226074,-10.768594741821289,0.1319693624973297,73.91392588615417
101,-9.67576789855957,-10.477614402770996,0.4081902503967285,74.51200008392334
102,-3.8311848640441895,-10.589052200317383,0.1238396018743515,75.1370530128479
