Epoch,Loss,Cost,Advantage,Time
0,74.06031036376953,-14.126046180725098,-1.1220858097076416,2.6221489906311035
1,205.83103942871094,-11.697423934936523,-3.344032049179077,4.04637885093689
2,268.8019104003906,-10.242116928100586,-4.802779197692871,5.6579749584198
3,299.7706298828125,-9.375528335571289,-5.873291969299316,7.09722900390625
4,293.4100341796875,-8.771570205688477,-6.242223739624023,8.698779106140137
5,288.5726318359375,-8.365290641784668,-6.57224178314209,10.201005935668945
6,284.7557678222656,-8.097982406616211,-6.766541957855225,11.75614881515503
7,280.61505126953125,-7.957549095153809,-6.904613494873047,13.225903987884521
8,275.0114440917969,-7.807991981506348,-7.173709869384766,14.80596399307251
9,268.0491943359375,-7.727053165435791,-7.134837627410889,16.232593059539795
10,264.8855285644531,-7.716693878173828,-7.171260833740234,17.801964044570923
11,261.76251220703125,-7.501111030578613,-7.426123142242432,19.254199981689453
12,253.2380828857422,-7.428698539733887,-7.384145736694336,20.85627508163452
13,248.41238403320312,-7.317795753479004,-7.470180988311768,22.30815887451172
14,240.15411376953125,-7.276180267333984,-7.299327850341797,23.85261106491089
15,240.42703247070312,-7.242640495300293,-7.316281795501709,25.365651845932007
16,230.49688720703125,-7.256173133850098,-7.267609596252441,26.899457931518555
17,222.281982421875,-7.146157264709473,-7.110426902770996,28.318185806274414
18,215.51292419433594,-7.1709699630737305,-6.926889419555664,29.88522696495056
19,205.97021484375,-7.083384990692139,-6.80851411819458,31.308809995651245
20,204.71282958984375,-7.165169715881348,-6.544528007507324,32.92702603340149
21,190.541259765625,-7.175384521484375,-6.2322492599487305,34.352368116378784
22,180.4560546875,-7.10054874420166,-6.086329460144043,35.8761260509491
23,177.87445068359375,-7.083742618560791,-5.944880485534668,37.372692823410034
24,171.1329345703125,-7.137097358703613,-5.710483551025391,38.910951137542725
25,149.54949951171875,-7.078604221343994,-5.077432632446289,40.33255100250244
26,150.326904296875,-7.101161956787109,-5.068868637084961,41.86080002784729
27,123.7874526977539,-7.036705017089844,-4.20940637588501,43.47000479698181
28,122.82181549072266,-7.098504066467285,-4.258618354797363,44.88788390159607
29,104.5505599975586,-7.031709671020508,-3.5734219551086426,46.46076798439026
30,105.69515991210938,-7.031378746032715,-3.5986828804016113,47.86972403526306
31,79.21807861328125,-7.090816020965576,-2.769202709197998,49.48725700378418
32,77.49995422363281,-7.081936836242676,-2.700834274291992,50.90827512741089
33,82.56045532226562,-7.08648681640625,-2.863241195678711,52.4656240940094
34,56.831016540527344,-7.106943130493164,-1.9689306020736694,53.87643003463745
35,51.651641845703125,-7.0096611976623535,-1.801515817642212,55.52135992050171
36,48.3104248046875,-7.054695129394531,-1.6923545598983765,56.93939399719238
37,49.441368103027344,-7.035865783691406,-1.7410364151000977,58.49167609214783
38,29.36165428161621,-7.023957252502441,-1.0343387126922607,59.959068059921265
39,26.384201049804688,-7.048360824584961,-0.9521031975746155,61.57497000694275
40,27.03622055053711,-7.062398910522461,-0.9901750683784485,62.998952865600586
41,20.014591217041016,-6.972857475280762,-0.7254309058189392,64.55740404129028
42,16.89760398864746,-6.896762847900391,-0.6361309289932251,65.99898099899292
43,17.4508056640625,-6.9927215576171875,-0.6331299543380737,67.6250810623169
44,16.653133392333984,-7.0608673095703125,-0.607398509979248,69.0453999042511
45,17.589248657226562,-6.950547218322754,-0.6589476466178894,70.60464406013489
46,8.525192260742188,-6.988058090209961,-0.32680100202560425,72.06872487068176
47,8.322839736938477,-7.000702381134033,-0.33819419145584106,73.67099595069885
