Epoch,Loss,Cost,Advantage,Time
0,121.2938461303711,-24.993412017822266,-1.1996917724609375,6.7379372119903564
1,199.27813720703125,-23.698339462280273,-2.01682448387146,13.101539134979248
2,296.2576904296875,-22.710180282592773,-3.16255521774292,19.52522897720337
3,378.57958984375,-21.62550163269043,-4.2636542320251465,25.98711919784546
4,481.2770080566406,-20.27923583984375,-5.680351257324219,32.29953098297119
5,525.385986328125,-19.298173904418945,-6.543717861175537,38.5795361995697
6,586.2158203125,-18.6989803314209,-7.617630958557129,44.92577791213989
7,589.93212890625,-17.938701629638672,-8.078617095947266,51.25726008415222
8,598.9451904296875,-17.41571044921875,-8.649191856384277,57.48581099510193
9,600.064697265625,-16.61571502685547,-9.159135818481445,63.77745604515076
10,593.8455810546875,-16.423908233642578,-9.452713966369629,70.02028489112854
11,574.9728393554688,-16.136898040771484,-9.397979736328125,76.16724801063538
12,568.7682495117188,-15.894579887390137,-9.506715774536133,82.46621799468994
13,554.093994140625,-15.790087699890137,-9.616132736206055,88.71592116355896
14,557.9844970703125,-15.700154304504395,-9.7854585647583,94.81659603118896
15,542.4400024414062,-15.49193286895752,-9.717313766479492,101.16669416427612
16,535.3662109375,-15.778526306152344,-9.586493492126465,107.67417120933533
17,520.3892822265625,-15.89243221282959,-9.366704940795898,114.02805089950562
18,514.8436279296875,-15.99804401397705,-9.2486572265625,120.41206192970276
19,484.9443359375,-15.896072387695312,-8.745857238769531,126.7951180934906
20,491.4405517578125,-16.352642059326172,-8.84764289855957,133.3748459815979
21,473.37677001953125,-16.397958755493164,-8.441474914550781,139.83599591255188
22,448.2117004394531,-16.282447814941406,-8.137365341186523,146.30932712554932
23,469.5411682128906,-15.917098045349121,-8.583919525146484,152.7134439945221
24,446.66998291015625,-15.77285385131836,-8.31787109375,159.0560278892517
25,443.4381103515625,-15.629791259765625,-8.414350509643555,165.35425305366516
26,421.119384765625,-15.324881553649902,-8.103719711303711,171.40482091903687
27,385.5264892578125,-15.118967056274414,-7.551164627075195,177.53990292549133
28,344.98004150390625,-15.366822242736816,-6.850698947906494,183.4818091392517
29,311.55950927734375,-15.437628746032715,-6.222909450531006,189.3290810585022
30,268.49908447265625,-15.411558151245117,-5.371912002563477,195.18884706497192
31,238.7078399658203,-15.437640190124512,-4.849320411682129,201.1793909072876
32,213.95449829101562,-15.488603591918945,-4.309978485107422,206.7124719619751
33,180.09332275390625,-15.320268630981445,-3.6802549362182617,212.44563698768616
34,171.11541748046875,-15.180739402770996,-3.526293992996216,217.95066905021667
35,147.66943359375,-15.267353057861328,-3.054309844970703,223.4231870174408
36,124.09146118164062,-15.287277221679688,-2.6007704734802246,228.93823099136353
37,105.51570129394531,-15.434701919555664,-2.195502519607544,234.37581992149353
38,99.43553161621094,-15.305387496948242,-2.0440707206726074,239.7642319202423
39,96.54759216308594,-15.16739559173584,-2.0075902938842773,244.9711890220642
40,70.10321807861328,-15.39168930053711,-1.4455374479293823,250.3524820804596
41,52.24897384643555,-15.129775047302246,-1.0991806983947754,255.56600904464722
42,49.729190826416016,-15.208917617797852,-1.066584825515747,260.8290491104126
43,41.160064697265625,-15.228631019592285,-0.8940589427947998,266.2105190753937
44,36.79186248779297,-15.254945755004883,-0.8030540347099304,271.5235970020294
45,35.14668273925781,-15.041830062866211,-0.7726129293441772,276.56036710739136
46,19.951154708862305,-15.136323928833008,-0.46670031547546387,281.7082738876343
47,21.01325035095215,-15.168558120727539,-0.47960054874420166,286.8432650566101
48,23.74972915649414,-14.842750549316406,-0.5255343914031982,291.82500100135803
49,17.999929428100586,-14.910027503967285,-0.40831005573272705,297.0521469116211
50,5.861670970916748,-14.950728416442871,-0.15164393186569214,302.2178978919983
51,17.16259765625,-14.785881042480469,-0.3899816870689392,307.3413939476013
52,8.302434921264648,-14.882064819335938,-0.2144172489643097,312.55321288108826
53,3.365980863571167,-14.754043579101562,-0.11023219674825668,317.72007298469543
54,11.41156005859375,-14.62980842590332,-0.2731899619102478,322.8054687976837
55,11.449496269226074,-14.934738159179688,-0.276105672121048,327.91508412361145
56,1.3655245304107666,-15.02000617980957,-0.06108986958861351,333.03551411628723
57,1.2621238231658936,-14.741471290588379,-0.06944791972637177,338.0994040966034
58,4.3128461837768555,-14.82987117767334,-0.13867557048797607,343.0991060733795
59,-0.8893923759460449,-14.858612060546875,-0.02418338507413864,348.2290589809418
60,7.291528224945068,-14.633159637451172,-0.1739608347415924,353.1196839809418
61,10.341772079467773,-14.428733825683594,-0.26344382762908936,358.16231393814087
62,6.956219673156738,-14.607126235961914,-0.17168563604354858,363.138081073761
63,9.5357666015625,-14.385711669921875,-0.2411220222711563,367.9460949897766
64,4.501537322998047,-14.52604866027832,-0.11546584218740463,372.8741919994354
65,-1.3465744256973267,-14.398183822631836,-5.982816219329834e-06,377.86526584625244
66,6.522190093994141,-14.215526580810547,-0.1889563649892807,382.7521028518677
67,-0.5826096534729004,-14.279955863952637,-0.023773659020662308,387.82707715034485
68,3.613248825073242,-14.329095840454102,-0.12380752712488174,392.8133430480957
69,0.4727311134338379,-14.29581356048584,-0.033211566507816315,397.73845410346985
70,-4.687366485595703,-14.304584503173828,0.0628785789012909,402.75844717025757
71,0.4826260805130005,-14.550690650939941,-0.0406673364341259,407.7384090423584
72,-4.215205669403076,-14.258513450622559,0.033734094351530075,412.6644940376282
73,3.8828001022338867,-14.104860305786133,-0.11145935207605362,417.7988669872284
74,4.099556922912598,-14.324348449707031,-0.13210894167423248,422.8236348628998
75,-0.9239640235900879,-14.315542221069336,0.008412178605794907,427.7582309246063
76,-5.092170715332031,-14.306129455566406,0.05470462515950203,432.8624470233917
77,-2.6735775470733643,-14.228015899658203,0.015075363218784332,438.0046420097351
78,-0.31799447536468506,-14.168985366821289,-0.019502677023410797,443.13370013237
79,1.3166424036026,-14.043261528015137,-0.08237855136394501,448.1626019477844
80,1.2739986181259155,-14.015899658203125,-0.059849899262189865,453.39906001091003
81,-1.7258720397949219,-14.079050064086914,0.019243337213993073,458.5851480960846
82,1.5301028490066528,-13.944764137268066,-0.0685284435749054,463.61005687713623
83,3.4615392684936523,-13.85092830657959,-0.10856393724679947,468.69016695022583
84,-0.4199889898300171,-13.90157413482666,-0.02463570237159729,473.83524203300476
85,4.510089874267578,-14.045027732849121,-0.12533316016197205,478.8792178630829
86,7.254631042480469,-13.87199592590332,-0.1753271222114563,483.9372651576996
87,3.9974188804626465,-13.984789848327637,-0.11419813334941864,489.07983803749084
88,-0.9596730470657349,-13.964662551879883,-0.018560972064733505,493.9305341243744
89,3.738410711288452,-13.917868614196777,-0.12919291853904724,498.9276750087738
90,4.831920623779297,-13.84810733795166,-0.1328950971364975,503.9757671356201
91,5.25309944152832,-13.683267593383789,-0.15074166655540466,508.8890721797943
92,-3.1840922832489014,-13.947341918945312,0.03125588968396187,513.9196221828461
93,2.0019655227661133,-13.95203685760498,-0.07693417370319366,518.9442739486694
94,0.639923095703125,-13.750690460205078,-0.05172102153301239,523.9466910362244
95,-2.711028575897217,-14.036102294921875,0.03634107857942581,529.1862478256226
96,0.16081058979034424,-13.809389114379883,-0.05118359625339508,534.3725171089172
97,-0.4431716203689575,-13.706457138061523,-0.03615443408489227,539.3177211284637
98,1.0986061096191406,-13.776937484741211,-0.05979618802666664,544.4601531028748
99,0.5983473658561707,-13.69041919708252,-0.04185809940099716,549.5520279407501
100,-3.437915086746216,-13.94438362121582,0.05051961541175842,554.6564221382141
101,0.29259300231933594,-13.69272518157959,-0.04010781645774841,559.6662631034851
102,4.623003959655762,-13.639004707336426,-0.1438950002193451,564.7387630939484
103,-1.223759651184082,-13.707854270935059,-0.03880283981561661,569.7364869117737
104,3.7824506759643555,-14.027557373046875,-0.13175976276397705,574.7227871417999
105,2.9258272647857666,-13.873133659362793,-0.10633981227874756,579.7609660625458
106,6.413422584533691,-13.672922134399414,-0.18691307306289673,584.8276348114014
107,-0.37101900577545166,-13.779581069946289,-0.02144448459148407,589.7741420269012
108,0.5416426658630371,-13.744672775268555,-0.0723767802119255,594.9078330993652
109,-0.38641470670700073,-13.679372787475586,-0.03222376108169556,599.9650349617004
110,5.227566719055176,-13.697897911071777,-0.17482073605060577,604.9575009346008
111,8.13631820678711,-13.861568450927734,-0.23249447345733643,610.0048580169678
112,8.114803314208984,-13.689044952392578,-0.21938541531562805,615.0438928604126
113,10.351749420166016,-13.643721580505371,-0.29735010862350464,620.0141739845276
114,4.088680267333984,-13.721320152282715,-0.13696148991584778,625.1025559902191
115,2.233980178833008,-13.72926139831543,-0.08553069829940796,630.0703859329224
116,3.055569648742676,-13.535922050476074,-0.09459751844406128,634.9116201400757
117,1.8300873041152954,-13.638192176818848,-0.07781754434108734,639.8269119262695
118,-1.7314345836639404,-13.595409393310547,0.0043539926409721375,644.8244609832764
119,-1.0253825187683105,-13.696381568908691,0.005664736032485962,649.6405801773071
120,-1.1796214580535889,-13.552329063415527,-0.008113928139209747,654.5734970569611
121,0.43770861625671387,-13.353372573852539,-0.06800249963998795,659.581857919693
122,6.108752250671387,-13.394983291625977,-0.18355830013751984,664.7184250354767
123,-3.545236587524414,-13.612080574035645,0.03595539182424545,669.9859209060669
124,-2.08868670463562,-13.402578353881836,-0.009246550500392914,675.1027131080627
125,-2.309051513671875,-13.398208618164062,0.03690410405397415,680.135176897049
126,4.22028923034668,-13.351804733276367,-0.13375499844551086,685.1802909374237
127,-1.7058987617492676,-13.605255126953125,0.010473459959030151,690.2690899372101
128,6.393817901611328,-13.319411277770996,-0.1992737203836441,695.3115680217743
129,3.905576229095459,-13.283342361450195,-0.1252613365650177,700.3637721538544
130,0.9106670618057251,-13.352396965026855,-0.037870246917009354,705.4273190498352
131,2.904604434967041,-13.494523048400879,-0.09775102883577347,710.2783830165863
132,-3.36053466796875,-13.359704971313477,0.023427847772836685,715.2686290740967
133,-4.312543869018555,-13.558826446533203,0.048592135310173035,720.2848188877106
134,2.6881494522094727,-13.398900032043457,-0.09082473069429398,725.2155508995056
135,0.8344218730926514,-13.380605697631836,-0.07687632739543915,730.0565891265869
136,2.6595516204833984,-13.225909233093262,-0.10553178191184998,734.9861109256744
137,-2.0238308906555176,-13.300046920776367,0.006363946944475174,739.877473115921
138,-0.2109978199005127,-13.284233093261719,-0.03560345619916916,744.8513159751892
139,-1.9239732027053833,-13.29688835144043,0.00525294616818428,749.9621739387512
140,-10.797389030456543,-13.402515411376953,0.20967863500118256,755.155699968338
141,-0.30437636375427246,-13.441873550415039,-0.03161708265542984,760.2615180015564
142,-3.424506664276123,-13.408458709716797,0.04833776503801346,765.4026780128479
143,-0.3609057664871216,-13.251938819885254,-0.030370168387889862,770.4524300098419
144,7.940391540527344,-13.282901763916016,-0.21971704065799713,775.4118928909302
145,-5.735141754150391,-13.20337963104248,0.10293783992528915,780.3605029582977
146,-1.533987283706665,-13.299822807312012,0.016039226204156876,785.408527135849
147,-1.5179603099822998,-13.3432035446167,0.006617799401283264,790.3027498722076
148,-0.9111583232879639,-13.181838989257812,-0.0072243958711624146,795.2528948783875
149,-5.815122127532959,-13.290946960449219,0.09922894835472107,800.2720470428467
150,-5.178958415985107,-13.292299270629883,0.09572583436965942,805.208240032196
151,-3.023296356201172,-13.343879699707031,0.053706444799900055,810.3718509674072
152,-1.4142035245895386,-13.419404983520508,0.006289023905992508,815.5666949748993
