Epoch,Loss,Cost,Advantage,Time
0,109.59574890136719,-25.086627960205078,-1.0843992233276367,4.532354831695557
1,181.94363403320312,-23.797103881835938,-1.7812721729278564,8.536386728286743
2,301.3800048828125,-22.80492401123047,-3.104238748550415,12.643961906433105
3,370.83270263671875,-21.944650650024414,-3.940330982208252,16.793182849884033
4,431.7359619140625,-20.835548400878906,-4.8087992668151855,20.854062795639038
5,463.07342529296875,-19.959918975830078,-5.424172401428223,24.777020931243896
6,533.0132446289062,-19.271846771240234,-6.530487060546875,28.833739757537842
7,562.6857299804688,-18.512714385986328,-7.157936096191406,32.89569592475891
8,597.6975708007812,-17.852279663085938,-7.831686019897461,36.791449785232544
9,573.6649169921875,-17.3809871673584,-7.893741130828857,40.876067876815796
10,590.1424560546875,-17.05176544189453,-8.30929946899414,44.9165198802948
11,612.2689208984375,-16.75966453552246,-8.842262268066406,48.83069086074829
12,603.5359497070312,-16.441123962402344,-8.91364860534668,53.03446888923645
13,617.7769775390625,-16.144092559814453,-9.312631607055664,57.047783851623535
14,611.356689453125,-15.875066757202148,-9.450653076171875,61.02740287780762
15,594.51416015625,-15.797449111938477,-9.360819816589355,65.15606665611267
16,584.7716064453125,-15.824175834655762,-9.302925109863281,69.231862783432
17,574.276611328125,-15.576215744018555,-9.485262870788574,73.16375184059143
18,556.8523559570312,-15.56199836730957,-9.290393829345703,77.24442887306213
19,552.8885498046875,-15.393904685974121,-9.247802734375,81.26569604873657
20,532.3579711914062,-15.783502578735352,-9.015911102294922,85.18376278877258
21,512.0585327148438,-15.470052719116211,-8.92337703704834,89.13254880905151
22,481.93505859375,-15.457357406616211,-8.473140716552734,93.09147381782532
23,457.5436096191406,-15.60738754272461,-8.126989364624023,97.01087784767151
24,448.8804626464844,-15.634133338928223,-8.021483421325684,101.01353287696838
25,421.5048828125,-15.795415878295898,-7.567948341369629,104.98968601226807
26,410.83062744140625,-15.446454048156738,-7.409224987030029,108.82649779319763
27,381.7979431152344,-15.535619735717773,-6.857238292694092,112.71627378463745
28,331.29302978515625,-15.884812355041504,-6.0089006423950195,116.6777777671814
29,317.93499755859375,-15.991460800170898,-5.73659610748291,120.41259789466858
30,284.6147155761719,-15.79888916015625,-5.138490200042725,124.10458183288574
31,258.5518493652344,-15.87379264831543,-4.785297393798828,128.03601002693176
32,234.47740173339844,-15.695859909057617,-4.376635551452637,131.79113602638245
33,203.11544799804688,-15.559154510498047,-3.7627151012420654,135.34313678741455
34,186.1239776611328,-15.429502487182617,-3.5023982524871826,139.02435898780823
35,158.15756225585938,-15.38106918334961,-3.050645351409912,142.67671298980713
36,119.10885620117188,-15.380451202392578,-2.3388595581054688,146.15475368499756
37,113.40374755859375,-15.149778366088867,-2.216611385345459,149.81567692756653
38,91.51904296875,-15.147390365600586,-1.7949427366256714,153.31885480880737
39,73.44718933105469,-15.020828247070312,-1.4539202451705933,156.77799677848816
40,56.501365661621094,-15.116748809814453,-1.1354703903198242,160.4685628414154
41,39.202392578125,-15.023504257202148,-0.8040566444396973,163.94574975967407
42,32.56412887573242,-15.08560848236084,-0.6760125160217285,167.31907773017883
43,36.4113883972168,-15.035638809204102,-0.7383350133895874,170.97686386108398
44,41.34685516357422,-15.005390167236328,-0.860099196434021,174.4329798221588
45,11.017327308654785,-14.912758827209473,-0.23439761996269226,177.80356192588806
46,10.184408187866211,-14.982583999633789,-0.23861441016197205,181.2717089653015
47,6.456197738647461,-15.082185745239258,-0.1387527883052826,184.7588119506836
48,9.11747932434082,-14.714536666870117,-0.20725274085998535,188.10920667648315
49,0.749315083026886,-14.911444664001465,-0.04099974036216736,191.6377170085907
50,5.282485485076904,-14.835114479064941,-0.12387949973344803,195.11338782310486
51,4.379579067230225,-14.798810005187988,-0.1257743090391159,198.47988486289978
52,5.213285446166992,-14.672646522521973,-0.13132064044475555,202.05573201179504
53,8.869338035583496,-14.734396934509277,-0.18541580438613892,205.55945777893066
54,-5.298197269439697,-14.590314865112305,0.07544609904289246,209.00921177864075
55,6.262781620025635,-14.745978355407715,-0.1556100994348526,212.4810140132904
56,-7.265181541442871,-14.928115844726562,0.1381850242614746,216.02626585960388
57,-3.7874741554260254,-14.785103797912598,0.047642726451158524,219.3719139099121
58,1.5023655891418457,-14.788759231567383,-0.054468732327222824,222.93994879722595
59,-8.761445045471191,-14.827725410461426,0.15699945390224457,226.39282488822937
60,5.745857238769531,-14.595539093017578,-0.14932426810264587,229.90357875823975
61,-7.201696872711182,-14.600619316101074,0.12691514194011688,233.17893290519714
62,-6.015847206115723,-14.695486068725586,0.08822330087423325,236.7484529018402
63,0.9220917224884033,-14.444683074951172,-0.04208054766058922,240.22402787208557
64,-8.418449401855469,-14.704849243164062,0.14120888710021973,243.62314081192017
65,-3.842219829559326,-14.39154052734375,0.06032966449856758,247.03757786750793
66,-0.11756561696529388,-14.363751411437988,-0.025768958032131195,250.4936318397522
67,-3.0255918502807617,-14.34785270690918,0.03126690909266472,253.77098774909973
68,1.5302271842956543,-14.429376602172852,-0.06652311980724335,257.294193983078
69,-2.1233489513397217,-14.309526443481445,0.004999857395887375,260.64871978759766
70,-5.0231428146362305,-14.448796272277832,0.06909304112195969,263.99378490448
71,-3.939664363861084,-14.50816535949707,0.04640921577811241,267.4156050682068
72,3.832223415374756,-14.229477882385254,-0.11067414283752441,270.9046719074249
73,3.425279140472412,-14.26481819152832,-0.10792189836502075,274.17522382736206
74,3.9276978969573975,-14.379678726196289,-0.1024264246225357,277.64938974380493
75,2.5776376724243164,-14.49202823638916,-0.09384709596633911,280.997437953949
76,0.35599827766418457,-14.301156997680664,-0.03875788301229477,284.2774338722229
77,0.7623848915100098,-14.371602058410645,-0.0443231500685215,287.69939374923706
78,-2.0535008907318115,-14.41419792175293,0.008302833884954453,291.14398884773254
79,-3.8767361640930176,-14.1932954788208,0.04854797199368477,294.310035943985
80,-6.177373886108398,-14.236637115478516,0.1003943383693695,297.73159980773926
81,2.608137607574463,-14.212065696716309,-0.10307624191045761,301.097571849823
82,-2.1320934295654297,-14.240785598754883,0.019882213324308395,304.254763841629
83,-1.6027265787124634,-14.056526184082031,-0.003227740526199341,307.6542737483978
84,4.141021728515625,-14.059309005737305,-0.11947712302207947,310.9999487400055
85,0.798882246017456,-14.240852355957031,-0.058376800268888474,314.26683497428894
86,2.325777530670166,-14.244888305664062,-0.07790468633174896,317.4766528606415
87,2.4160523414611816,-14.151057243347168,-0.08086249232292175,320.8528289794922
88,-4.639754295349121,-14.235113143920898,0.0551602765917778,324.1855790615082
89,-0.33466243743896484,-14.209846496582031,-0.026345405727624893,327.420551776886
90,-0.4400918483734131,-14.056466102600098,-0.025868277996778488,330.83938574790955
91,-0.827175498008728,-14.043344497680664,-0.03245512396097183,334.284512758255
92,-8.819086074829102,-14.261480331420898,0.13343121111392975,337.63097500801086
93,-8.535249710083008,-14.216017723083496,0.13500870764255524,341.14350962638855
94,-8.20637035369873,-14.086562156677246,0.13888317346572876,344.59699273109436
95,-5.29622220993042,-14.186103820800781,0.05944596230983734,347.90793776512146
96,-1.274505615234375,-13.944135665893555,-0.0034999214112758636,351.42687582969666
97,2.8523168563842773,-13.92625617980957,-0.09985163807868958,354.86816787719727
98,-1.386047601699829,-14.035417556762695,-0.035685084760189056,358.1968729496002
99,-1.3770039081573486,-13.998115539550781,0.005601044744253159,361.64171862602234
100,5.338427543640137,-14.018327713012695,-0.15121138095855713,365.0633108615875
101,5.815411567687988,-13.776805877685547,-0.15034635365009308,368.36069202423096
102,0.09958857297897339,-13.88086223602295,-0.019788257777690887,371.68028807640076
103,-2.1679978370666504,-13.919288635253906,0.02213367074728012,375.08044695854187
104,4.807181358337402,-14.106431007385254,-0.1308281570672989,378.37186884880066
105,-2.408015251159668,-14.046663284301758,0.01207594946026802,381.77422976493835
106,-0.8887872695922852,-13.783806800842285,-0.015385214239358902,385.1988718509674
107,-2.663379669189453,-13.819223403930664,0.013615459203720093,388.43273973464966
108,0.460770845413208,-13.796707153320312,-0.04593551531434059,391.8965048789978
109,-1.0337629318237305,-13.938261985778809,-0.016290482133626938,395.3670217990875
110,-7.725894927978516,-13.81979751586914,0.12216495722532272,398.6642768383026
111,-1.5799248218536377,-13.927497863769531,-0.003690432757139206,402.126966714859
112,-1.7667510509490967,-13.824058532714844,0.00086226686835289,405.6076548099518
113,-5.716580867767334,-13.862041473388672,0.10081066936254501,409.073912858963
114,-6.112926006317139,-13.862293243408203,0.07231374084949493,412.45301365852356
115,-0.4222421646118164,-13.845691680908203,-0.02902759239077568,415.8470458984375
116,2.693842887878418,-13.687509536743164,-0.08038963377475739,419.37456583976746
117,1.3346867561340332,-13.76443862915039,-0.07362625002861023,422.6817247867584
118,1.2158006429672241,-13.626583099365234,-0.04807853326201439,426.0637016296387
119,4.9785871505737305,-13.798564910888672,-0.15074539184570312,429.444944858551
120,3.132394790649414,-13.636942863464355,-0.11325216293334961,432.6957948207855
121,1.4145526885986328,-13.645217895507812,-0.06764134019613266,436.1022746562958
122,-1.9573719501495361,-13.699267387390137,0.02574315294623375,439.48637080192566
123,0.13588666915893555,-13.695499420166016,-0.03724582493305206,442.72294092178345
124,-1.2445707321166992,-13.605555534362793,-0.02380690723657608,446.1323359012604
125,3.550384283065796,-13.649642944335938,-0.11564666777849197,449.3980529308319
126,-0.23393404483795166,-13.657320022583008,-0.027439437806606293,452.7747757434845
127,10.908037185668945,-13.739690780639648,-0.2931951582431793,456.15500497817993
128,6.895872116088867,-13.55929946899414,-0.1956365406513214,459.5463538169861
129,5.3632659912109375,-13.607206344604492,-0.15267319977283478,462.81939482688904
130,6.501314163208008,-13.48578929901123,-0.18652880191802979,466.196142911911
131,-1.156786322593689,-13.5879545211792,-0.005111757665872574,469.59232997894287
132,0.15308594703674316,-13.46279525756836,-0.05365484952926636,472.9220178127289
133,1.9805524349212646,-13.600187301635742,-0.07363001257181168,476.3983428478241
134,-2.1351444721221924,-13.61536979675293,0.0020924359560012817,479.7439649105072
135,-3.865178108215332,-13.496404647827148,0.06177133694291115,483.0778748989105
136,-2.5161612033843994,-13.439473152160645,0.028789136558771133,486.53426003456116
137,-1.341876745223999,-13.426141738891602,-0.006390459835529327,489.93116188049316
138,6.378415107727051,-13.380477905273438,-0.18426856398582458,493.2084219455719
139,-4.28070592880249,-13.531270980834961,0.06108970195055008,496.6905379295349
140,-2.6744396686553955,-13.536211013793945,0.0375041700899601,500.0423128604889
141,3.2436299324035645,-13.528901100158691,-0.10848444700241089,503.3407669067383
142,-1.3765220642089844,-13.613468170166016,0.006829429417848587,506.7771987915039
143,2.804875612258911,-13.497010231018066,-0.09971508383750916,510.22162675857544
144,-4.306300163269043,-13.557470321655273,0.04918435961008072,513.4358148574829
145,-0.42723917961120605,-13.452621459960938,-0.027355901896953583,516.8425858020782
146,-0.1078028678894043,-13.468034744262695,-0.03220408409833908,520.2456657886505
147,2.170909881591797,-13.552992820739746,-0.09693776071071625,523.4522478580475
148,-4.08980131149292,-13.398494720458984,0.0549163855612278,526.8905878067017
149,1.000388264656067,-13.41543960571289,-0.05731556937098503,530.2311046123505
150,0.42744171619415283,-13.34964370727539,-0.04476246237754822,533.5401368141174
151,3.115323305130005,-13.416021347045898,-0.10308453440666199,536.8421368598938
152,0.24402976036071777,-13.503365516662598,-0.04825209826231003,540.1862428188324
153,3.2352890968322754,-13.200471878051758,-0.11010415852069855,543.3963379859924
154,-1.3961867094039917,-13.442220687866211,8.482858538627625e-05,546.774808883667
155,1.7496986389160156,-13.271100997924805,-0.06491907685995102,550.0522358417511
156,2.9847679138183594,-13.150848388671875,-0.10407997667789459,553.3968830108643
157,-1.4002634286880493,-13.334199905395508,-0.0054381974041461945,556.5988140106201
158,0.8332868814468384,-13.393312454223633,-0.04821367189288139,559.9429650306702
159,2.480095148086548,-13.314613342285156,-0.09647473692893982,563.2087728977203
160,-1.6377969980239868,-13.320579528808594,6.742775440216064e-05,566.4514338970184
161,-0.0030416250228881836,-13.374835014343262,-0.037999965250492096,569.7094027996063
162,1.0965733528137207,-13.295650482177734,-0.07752876728773117,573.0390727519989
163,-0.44160908460617065,-13.318550109863281,-0.013164982199668884,576.2429540157318
164,-1.8435063362121582,-13.251763343811035,0.018676262348890305,579.6761248111725
