Epoch,Loss,Cost,Advantage,Time
0,-41.58072280883789,-12.753503799438477,0.9561084508895874,1.1505889892578125
1,1.1463916301727295,-11.623888969421387,-0.09240370243787766,2.3779358863830566
2,40.98231887817383,-10.86820125579834,-1.0995876789093018,3.489849805831909
3,63.90090560913086,-10.060934066772461,-1.7059667110443115,4.544834852218628
4,74.4244384765625,-9.490933418273926,-2.1349143981933594,5.772024869918823
5,95.2264404296875,-9.006056785583496,-2.823376178741455,6.825385093688965
6,110.56925964355469,-8.365106582641602,-3.5347836017608643,7.9505109786987305
7,115.99893188476562,-8.021045684814453,-3.9776370525360107,8.999579906463623
8,122.55561828613281,-7.521792888641357,-4.338445663452148,10.166906833648682
9,124.84883117675781,-7.255552768707275,-4.651977062225342,11.436205863952637
10,125.83433532714844,-6.760812282562256,-5.032651424407959,12.466178894042969
11,122.03961181640625,-6.676591396331787,-5.055449962615967,13.573401927947998
12,119.88771057128906,-6.530316352844238,-5.287014961242676,14.580108880996704
13,127.41317749023438,-6.37925386428833,-5.798476696014404,15.72705078125
14,120.30384826660156,-6.247836589813232,-5.68502140045166,16.84187889099121
15,117.65924835205078,-6.224705696105957,-5.659511089324951,17.8684139251709
16,115.29383850097656,-6.247605323791504,-5.823503494262695,18.999127864837646
17,109.53992462158203,-6.1834187507629395,-5.630523204803467,20.02023696899414
18,100.37062072753906,-6.096744537353516,-5.308600425720215,21.134187936782837
19,95.62884521484375,-6.14491081237793,-5.174808502197266,22.311996936798096
20,94.92076110839844,-6.107257843017578,-5.190227508544922,23.3451669216156
21,89.7311019897461,-5.986057281494141,-5.028233051300049,24.498228073120117
22,80.65054321289062,-6.005425930023193,-4.617226600646973,25.52228593826294
23,79.50001525878906,-5.966423988342285,-4.616217613220215,26.57140803337097
24,64.42588806152344,-5.984983921051025,-3.789534091949463,27.812620878219604
25,59.26670837402344,-5.999722480773926,-3.699857711791992,28.841975927352905
26,58.1912956237793,-6.0149245262146,-3.512594223022461,29.863085985183716
27,50.0711784362793,-5.967650413513184,-3.121532917022705,30.951421976089478
28,42.857025146484375,-6.080686569213867,-2.6935739517211914,32.02567791938782
29,39.02294158935547,-5.94545316696167,-2.4279985427856445,33.14828705787659
30,32.54871368408203,-5.914800643920898,-2.124681234359741,34.300585985183716
31,26.576282501220703,-5.811871528625488,-1.777623176574707,35.27934908866882
32,26.643695831298828,-5.940204620361328,-1.7031216621398926,36.37183094024658
33,26.457714080810547,-5.968085289001465,-1.7078224420547485,37.408154010772705
34,27.475406646728516,-5.827838897705078,-1.8404067754745483,38.45088791847229
35,26.24657440185547,-5.91724967956543,-1.700391411781311,39.4200439453125
